Group,Words
586,constituerunt constituerant constituerent constituerint
587,perturbare perturbaret
588,obseruandis obseruandas obseruandi obseruantis obseruendis
589,satisfacere satisfaceret satisfacero
590,confitetur confitentur confiteatur
591,quocienscumque quotienscumque quocienscunque quociescumque quoscienscumque quociencumque
592,ethelredus etheldredus
593,subscriptione subscriptionem subscripcione subscriptiones subscriptioni
594,stabilitatis stabilitati sabilitatis
595,saresberiensi saresberiensis saresbiriensi saresburiensi salesberiensi sarisberiensi sareberiensi saresbergensi seresberiensi
596,infangeneteof infangenetef infangenteof infangenetheof infangueneteof infangeneieof infongeneteof infangenethof infangheneteof infangneneteof hinfangeneteof infangeneteofh infangenehteof infangeneteor infangeneteot
597,batoniensi batoniensis baptoniensi batonsiensi
598,concordatum concordatur concordatus concordatim
599,indempnitati indempnitate indemnitati indempnitatis indemptnitati indampnitati
600,compromiserunt conpromiserunt compromiserant
601,trenorciensis trenorciensi trenorcienses trinorciensis trenorcensis
602,ethelstanus athelstanus ethelstanes ethelstanum eathelstanus ethestanus
603,dilectionis dilectioni dilectiones delectionis
604,necesarium necessarium
605,senescalus senescalcus senescaldus
606,cauilatione cauilationi cauillatione cauelatione capilatione cauilationes
607,uisitationis uisitationes uisitationi
608,consentire consentiret consentirem
609,patentibus patientibus
610,quorumcumque quorumcunque quarumcumque quorumeumque
611,excelentie excellentie
612,liberationem liberatione liberationes libertationem liberationum liberacionem
613,considerata considerato considerat considerate
614,excomunicatum excomunicatus excomunicatam excommunicatum
615,aquilonali aquilonalia aquilionali
616,prouidentia prouidentiam prouidencia providentia prouidentie prouidentis
617,inconuulsa inconuulsam inconuulsas
618,excomunicatione excomunicationi excomunicationem excomunicationes excommunicatione
619,necesitatibus necessitatibus
620,forestarius forestariis forestarium forestarios foresterius
621,firmauimus afirmauimus
622,beuerlacensis beuerlacensi beueralacensis beuerlacenses
623,conuertendam conuertendas conuertenda conuertendum conuertandam
624,extraordinaria extraordinario extraordinarii extraordinarie extraordiaria
625,consuetudinis consuetudines consuetudini
626,cirencestr cirencestre
627,casamentum caseamentum
628,confirmantes confirmante confirmantis confirmantem confirmants
629,comorantes conmorantes
630,sanctimoniales sanctimonialis sanctemoniales sanctimonialem
631,mapeltrestede mapelrestede mapeltrested
632,sententialiter sentencialiter sententaliter
633,subdiaconi subdiaconis
634,edificandum edificandam hedificandum
635,liberalitate liberalitatem liberalitati
636,taxationem taxadtionem taxactionem
637,serenitatem serenitate serenitates
638,principales principalis principalem principale
639,superuixerit superuixerint
640,eficaciter efficaciter
641,prouisione prouisionem prouisiones
642,permutationem permutatione permutationes
643,trecentesimo tricentesimo trescentesimo trecentisimo trecencesimo
644,respondeant respondeat respondent respondebant
645,nouiomensis nouiomensi nouimensis
646,prescriptis prescripti prescriptas prescriptos prescriptio prescriptus rescriptis prescripts
647,persistentium persistencium
648,incipiente incipientes incipientem
649,contrauenire contraueniret contreuenire
650,quartodecimo quartodecim
651,humolariensis humolariensi humolarienses humblariensis humolarensis
652,munificentie munificentia munificencie munificientie munificente
653,presbiterorum presbyterorum
654,fidelitatis fidelitates fidelitati
655,comunitatis comunitati comunicatis comunitates
656,eremburgis heremburgis erembourgis
657,peremptorie peremptorio peremptoria peremtorie
658,compescere compesceret
659,morgneualis morneualis morgneuali morgneualils
660,infrascriptis infrascriptas infrascripti infrascriptos
661,respondebit respondebat
662,residentiam residentium residentia residenciam
663,hospitalitatem hospitalitate ospitalitatem hospitalitates
664,presentatus presentatum presentamus presentatos presentatis presentatas presentatur
665,munificentiam munificentia munificenciam muniuicentiam
666,uniuersitatem uniuersitate universitatem
667,pontiniacensi pontiniacensis pontigniacensi pontinacensi pontiniacense
668,specialius specialibus
669,gubernante gubernantes
670,electionis delectionis
671,celebretur celebrentur
672,refectorio refrectorio
673,comutationem comutatione comutationes computationem commutationem comitationem comulationem
674,respondebunt responderunt respondebant repondebunt
675,sustentari substentari
676,inconuulsum inconuulsam inconuulsus
677,excelencie excellencie
678,montisfortis montifortis montisforlis
679,impedientem impedientes inpedientem impediente impedentem
680,ethelweard ethelweardo ethelwearde
681,restituere restitueret restituerem
682,satisfecerit satisfecerint satisfecerat satisfecerim satisfacerit
683,examinatis examinantis
684,inuentionis intentionis inuentiones inuectionis
685,asignauerit asignauerat asignauerint asingnauerit signauerit
686,coroborari corroborari
687,serenisimo serenissimo
688,altercationes altercatione altercationis altercationem alterationes alercationes
689,competentibus competentius conpetentibus comperentibus
690,quemadmodum quemammodum
691,diligentia diligentiam
692,penitentibus renitentibus prnitentibus
693,decimatione decimationes decimationem decimacione
694,cristianitatis christianitatis crisitianitatis xristianitatis caristianitatis
695,conceserat conceserant concesserat
696,arcidiaconatus arcidiaconatu arcidiaconatum arcidiaconatui
697,forestariorum forastariorum
698,suplicantes suplicante suplicantis duplicantes
699,comparentibus comperentibus comparantibus
700,faucunberge faucunberg fauconberge faucumberge facunberge faucenberge fawcunberge
701,tertiodecimo terciodecimo
702,constructum constructam constrictum constructus constructu contructum
703,disponente disponentes
704,gewitnesse gewitenesse gewittnesse gehwitnesse
705,episcopalem episcopales episcopale
706,sextodecimo septodecimo
707,obseruaturos obseruaturas observaturos obseruaturus
708,suficienti suficientia suficientis sufficienti
709,aserentibus asedentibus adserentibus
710,quietumclamauit quietumclamaui quietamclamauit quietuclamauit
711,primogeniti primogenito primogenita primogenite primogenitis
712,sanctitatis sanctitati
713,constitute constitutes
714,subdiaconus subdiaconum subdiaconis sudiaconus subdiaconos subdiacones
715,comoditatibus commoditatibus comodiatibus
716,augmentationem augmentatione aumentationem augmentacionem aucmentationem augmentationes agmentationem
717,conuenerunt conuenerant conuenerint conuenerent
718,primogenitus primogenitum primogenitis primogenitos
719,adiudicauimus abiudicauimus
720,campiparte campipartem campipartes
721,conuersationis conversationis conuersacionis conuersationi
722,obseruabunt obseruabant
723,castelania castelaniam castelanias
724,venerabili venerabilis
725,elemosinarum elemosinarium eleemosinarum helemosinarum
726,libertatum libertatium
727,confesionem concesionem confesione confesiones confesionum confusionem
728,personatum personatuum
729,cancelaria cancelariam cancelarias
730,leicestrie leircestrie leiscestrie leicestries
731,circumgirata circumgyrata circumgerata
732,renunciauit renuntiauit renunciaui renunciabit renonciauit denunciauit
733,compromisi compromisio compromisit compromisis
734,carnotensem carnotenses carnotense
735,festiuitatis festiuitates festiuitati festivitatis
736,asumptionem asumptione asumtionem asomptionem
737,perceperunt perceperint perceperant perciperunt
738,consideratis consideratio consideratus
739,contingebat contingebant continebat contigebat
740,discretorum discretarum
741,exaltationis exultationis
742,excomunicati excomunicari excomunicatis excomunicatio excomunicato excomunicate excomuicati excomunicaui
743,discretioni discretionis discretione discrectioni
744,quietaclamatione quitaclamatione quietaclamationem quietamclamatione quietaclamationi
745,molismensi molismensis
746,relaxatione relaxationem relaxationes relaxacione
747,indignationem indignatione indignacionem indignationes
748,districtius districtus districtis districtibus
749,quamplures quampluries
750,incolumitate incolumitatem incolumitati incolomitate
751,monacisque monachisque
752,elemosinario elemosinarie elemosinarii elemosinaria eleemosinario helemosinario elimosinario
753,intendentes inpendentes intendentem intendente
754,diuionensis diuionenses diuionensi
755,monasteria monasteriia
756,circumquaque circunquaque
757,ascensionem ascensione ascentionem
758,inquietudine inquietudinem inquietudines
759,priuilegiorum privilegiorum priuilegiornm
760,constiterit constituerit constiterat constiterint
761,posederunt possederunt
762,consecrandus consecrandum consecrandas consecrandis
763,necesarios necessarios
764,forestario forestarios
765,egneshamie eigneshamie
766,apelationi apelationis
767,recipiendos recipiendas recipiendis recipiendo recipiendus precipiendos
768,presentandi presentando presentandis presentanda presentande presentanti
769,submiserunt submiserint sumiserunt submiserant
770,stipulationem stipulatione astipulationem estipulationem
771,congregatione congregationi congregationem congregacione congregationes
772,occidentalium occiduntalium
773,penitencia penitenciam penitencias
774,sanctimonialium sanctimonalium sanctimonialum sanctimonilium
775,cirotecarum cirotecarium ciroticarum cerotecarum
776,transactio transaction
777,imobilibus inmobilibus immobilibus
778,propinquior propinquiori propinquiore proprinquior propinquiora
779,respondendum responendum
780,procurabunt procurarunt prucurabunt procurabant
781,subtitulata substitulata subtitulala
782,reclamabunt reclamabant reclamarunt
783,perturbatione perturbationem perturbacione
784,precipientes precipiente recipientes precipientis
785,pertineant pertinebant pertinerant
786,residentes presidentes
787,actionibus pactionibus factionibus
788,consueuimus consuluimus
789,cohertioni cohertionis coheritioni
790,recognoscit recognoscat recognosci recognoscet recongnoscit recognoscis recognoseit
791,ornamentis fornamentis
792,perfruatur perfruantur
793,archipresul archapresul archipresuli archipresule
794,honorabilius honorabilis honorabiius honorabilibus honorabilium
795,iusticiariorum iusticiarorum iustitiariorum
796,recognoscens recognoscent
797,executionem executione exsecutionem executiones exequtionem
798,contestata contestatam
799,dorobernia doroberniam
800,refectionem refectione refectiones refactionem defectionem
801,pictauensis pictauiensis pictauensi pictauenses pictauencis pictauensii
802,precipiatis recipiatis precipistis precipitis
803,forisfactum forifactum forisfactus foresfactum
804,perseuerantes perseueranter perseuerante perseuerantem
805,carpentarius carpentarium carpentariis carpuntarius carpentarios capentarius
806,aniuersariis aniuersarii aniuersarius aniuersarios aniuersarias
807,quietumclamase quietuclamase quietamclamase quietumclamare
808,mauziacensis mauziacensi mausiacensis mauzacensis
809,perceptione perceptionem perceptiones
810,participatione participationem participacione participationes
811,resipuerit resipuerint
812,obseruandum obseruandam observandum
813,condempnamus condempnatus condemnamus
814,profesionem profesione procesionem profesiones profesionum profusionem
815,paternitatem paternitate paternitates
816,tranquilitati tranquilitate tranquilitatis transquilitati
817,acquietare acquietaret acquietarem
818,caraxantur carraxantur caraxsantur
819,subsequentium subsequentum
820,ministrare ministraret aministrare
821,sumonitionem submonitionem sumonitione sumonitiones sumonitionum somonitionem
822,persoluantur persoluatur persoluentur persoluuntur
